id,cocina_pir,sala_pir,estudiof_pir
696,0.000370111,8.28E-05,0.001702449
697,0.000578661,0.001236944,0.000626236
698,0.989724874,0.019764649,0.040573683
699,0.001412711,0.00292101,0.001236087
700,0.000370634,0.000279941,0.002846302
701,0.003005962,0.000303837,0.031447273
702,0.000723773,0.000462096,0.007756211
703,0.000531668,0.000411555,0.000566168
704,0.000370638,0.000525117,0.000849226
705,0.001049214,7.05E-05,0.000454567
706,0.000534012,0.000696302,0.000837435
707,0.000955594,0.000105946,0.00081123
708,0.071512327,0.15946579,0.034841869
709,0.000608477,0.000386181,0.002318374
710,0.000370763,0.000623147,0.002716526
711,0.000551898,0.000527316,0.000651512
712,0.000377125,7.83E-05,0.001549304
713,0.000708408,8.75E-05,0.002290027
714,0.962823868,0.488885254,0.001773481
715,0.000485122,0.000547102,0.000653284
716,0.000578598,0.000700665,0.000605942
717,0.000429001,0.000523765,0.000891421
718,0.000335752,1.00E-04,0.001382297
719,0.000504848,0.00060524,0.000657314
720,0.000891357,6.88E-05,0.00639448
721,0.46600759,0.08641655,0.018335182
722,0.013054243,0.272832006,0.000385593
723,0.000533942,0.000479951,0.000920197
724,0.001121276,0.000127856,0.000566914
725,0.002627691,0.000226885,0.004409735
726,0.000467898,0.000609183,0.000585208
727,0.063207321,0.005204196,0.014642298
728,0.002087107,0.002624988,0.005351288
729,0.000751602,0.000363696,0.001433521
730,0.971264422,0.001123632,0.004470256
731,0.06792374,0.87260133,0.646050155
732,0.000611996,0.000310214,0.001583355
733,0.001133857,0.000544112,0.002012004
734,0.012945899,0.00085913,0.008814112
735,0.13353686,0.87056613,0.000846053
736,0.000482143,6.77E-05,0.001541607
737,0.001342367,0.00014385,0.00067187
738,0.000464047,0.000552273,0.000781736
739,0.000536131,0.000457566,0.000843793
740,0.00069956,0.000700751,0.000579472
741,0.697595716,0.008595821,0.003170658
742,0.000624132,8.80E-05,0.003574916
743,0.918756485,0.000688639,0.000461508
744,0.000402058,0.000356106,0.000895604
745,0.000370115,0.002120839,0.000672248
746,0.000602923,8.85E-05,0.000913123
747,0.000377021,0.000606883,0.000869758
748,0.000504547,0.000178288,0.003862632
749,0.000606761,0.000229886,0.005184398
750,0.000486758,0.000509365,0.000852109
751,0.001318179,0.000109473,0.049653571
752,0.00027863,0.00074578,0.010409301
753,0.000546881,0.000516714,0.000651512
754,0.728721142,0.009063783,0.164927065
755,0.000483596,0.000466367,0.00124268
756,0.000496303,0.000556285,0.000622818
757,0.001230082,0.000575888,0.000613809
758,0.000367932,0.001027775,0.000765472
759,0.000501713,0.000108915,0.00161401
760,0.959184766,0.00168907,0.001039107
761,0.00051619,0.000110509,0.001152091
762,0.000785596,6.33E-05,0.003478389
763,0.014823757,0.003032915,0.008439831
764,0.973931551,0.013851671,0.004835014
765,0.00048968,0.000735983,0.00164494
766,0.000474022,0.000171768,0.000538546
767,0.000375493,8.68E-05,0.001817652
768,0.976367652,0.007719359,0.068007134
769,0.000561652,0.00385664,0.000961286
770,0.000238161,0.000130643,0.001835927
771,0.000447669,0.000165426,0.001372075
772,0.000645492,0.00059419,0.000635446
773,0.000272188,8.61E-05,0.003085796
774,0.000390669,0.000441337,0.000636045
775,0.000515039,0.000627946,0.000579165
776,0.000589593,0.000647412,0.000621958
777,0.00024607,9.58E-05,0.000531745
778,0.00029118,0.000106301,0.000478615
779,0.000467898,0.000609183,0.000585208
780,0.000280205,9.52E-05,0.001816622
781,0.000502145,0.000250112,0.001052555
782,0.001559543,0.000528764,0.001098995
783,0.000248454,0.000129724,0.001473946
784,0.000515945,0.00051211,0.000880282
785,0.00048169,0.000445074,0.000523937
786,0.000246251,9.39E-05,0.002074751
787,0.000840766,0.00016295,0.000658745
788,0.001139323,0.000170341,0.000937533
789,0.000631748,0.000468855,0.002296651
790,0.0004414,0.000500772,0.000690397
791,0.000583811,0.000526812,0.000651978
792,0.000645913,0.000158441,0.000559047
793,0.000440641,0.000619856,0.0005546
794,0.018911926,0.010853807,0.007396041
795,0.002883079,0.010330425,0.002907806
796,0.00457966,0.008321077,0.005701518
797,0.000184597,0.000170064,0.001540756
798,0.000519512,0.000531028,0.000507112
799,0.000487852,0.000739925,0.00054032
800,0.886955023,0.000500377,0.001050485
801,0.017187266,0.938899517,0.000887522
802,0.000865557,0.000127856,0.000566914
803,0.000584446,0.000774957,0.000738965
804,0.000379848,0.000570483,0.000825287
805,0.010843154,0.000737604,0.122572429
806,0.000440531,0.000517251,0.000917226
807,0.000517127,0.000143173,0.000635625
808,0.000749228,0.000421156,0.002587793
809,0.000229961,0.000146012,0.001081198
810,0.950468063,0.037996877,0.01792269
811,0.000325977,0.000975617,0.000668361
812,0.001141935,7.92E-05,0.003511118
813,0.000534188,0.000360155,0.000876839
814,0.000900927,0.000144689,0.003737279
815,0.002894678,0.009664547,0.005236086
816,0.000319603,0.000233309,0.001698027
817,0.946546793,0.003005143,0.005786393
818,0.000538512,0.000614684,0.000850733
819,0.001111851,0.00033303,0.00848491
820,0.000509546,0.000381414,0.001845007
821,0.000774932,0.000536688,0.00874297
822,0.000462028,0.000483043,0.001060837
823,0.000309643,0.000993034,0.000630534
824,0.001185192,0.000198792,0.004038495
825,0.000514172,0.000559719,0.000651512
826,0.000317184,0.001307714,0.000740939
827,0.000435321,0.000595256,0.0005546
828,0.088656284,0.067292653,0.007978969
829,0.000457897,0.000574554,0.000630507
830,0.000742971,0.000540362,0.005254869
831,0.000511406,0.000543041,0.000578751
832,0.00030709,0.000338578,0.002019144
833,0.000267635,9.19E-05,0.000781326
834,0.000423293,0.000464455,0.001286514
835,0.001486601,0.000147738,0.000541642
836,0.000473722,0.000602684,0.000588766
837,0.144589573,0.067267247,0.004177364
838,0.000499311,0.000755493,0.000603904
839,0.000990589,9.71E-05,0.003369635
840,0.000757695,0.001581983,0.115753502
841,0.000267423,0.000156398,0.005622619
842,0.000331191,0.00010141,0.001512305
843,0.000457897,0.000574554,0.000630507
844,0.961361647,0.000748018,0.000345555
845,0.434101641,0.002568601,0.011860076
846,0.000477009,0.000547102,0.000931716
847,0.000454982,0.000200886,0.047071427
848,0.000499586,0.000164443,0.000856261
849,0.000292766,0.003347525,0.000561371
850,0.000527641,0.000470195,0.000857518
851,0.119059168,0.450070053,0.008821559
852,0.001163617,8.48E-05,0.002207353
853,0.000331078,0.001598486,0.000797667
854,0.000274927,0.000244962,0.00249947
855,0.000352095,0.002276643,0.001856706
856,0.000711366,0.000352971,0.002699181
857,0.090899788,0.000525919,0.004903583
858,0.000449244,0.000415559,0.003622639
859,0.001091049,0.000141457,0.001722652
860,0.000494019,0.000419124,0.001079902
861,0.211208999,0.001885865,0.058583558
862,0.000320775,0.000832926,0.000679244
863,0.001594929,0.000288157,0.000722921
864,0.000413586,0.001048787,0.001043918
865,0.000478605,0.000927577,0.000766244
866,0.000739314,0.000440622,0.001375271
867,0.000844537,8.32E-05,0.001356399
868,0.000488809,0.000550463,0.000925164
869,0.000289975,0.00019005,0.000820161
870,0.000426466,0.000606494,0.00195473
871,0.000431047,0.000377589,0.000826238
872,0.002246394,0.000468389,0.010807504
873,0.045612901,0.874892294,0.036788445
874,0.000505986,0.000247715,0.004126876
875,0.000414234,0.000267185,0.000843329
876,0.49000448,0.603114128,0.087726429
877,0.000656684,0.000137338,0.000706433
878,0.000487368,0.000609881,0.000646215
879,0.000430022,0.000485602,0.000535567
880,0.000475499,0.000773773,0.00053001
881,0.00288943,0.002704265,0.001062055
882,0.000528771,0.000536689,0.00145289
883,0.000309643,0.000886314,0.000630534
884,0.000504836,0.000197248,0.005068256
885,0.000447669,0.000127856,0.001295912
886,0.201777443,0.001574482,0.054007731
887,0.000525862,0.000132486,0.000998059
888,0.000537358,0.000156973,0.001385073
889,0.000531166,0.000731133,0.027620159
890,0.00060675,0.000580223,0.000842944
891,0.005134779,0.000468036,0.001118249
892,0.00045187,4.40E-05,0.003966644
893,0.000251226,0.00010099,0.001935233
894,0.983165026,0.856098354,0.043171927
895,0.000349718,9.52E-05,0.000712988
896,0.000490795,0.000237847,0.001255945
897,0.000452648,6.25E-05,0.00165373
898,0.000494343,0.000606392,0.000770561
899,0.000470398,0.000120697,0.00074125
900,0.054754291,0.845176399,0.019724218
901,0.000466737,0.000627806,0.001114305
902,0.000648139,0.000132486,0.000998059
903,0.00814942,0.001595179,0.007115295
904,0.0005547,0.000867192,0.000871174
905,0.000479411,0.000325409,0.001051911
906,0.000183235,0.000153498,0.020414026
907,0.126809895,0.573486388,0.001099983
908,0.00058934,0.000184627,0.01027633
909,0.00075421,0.000365829,0.003139727
910,0.039136771,0.005125312,0.002317626
911,0.000589296,0.000263825,0.000583215
912,0.001322123,0.000216803,0.001976149
913,0.000517499,0.000440969,0.001570427
914,0.971853077,0.013658036,0.003437895
915,0.000295411,6.04E-05,0.006328592
916,0.000648107,0.000491511,0.001299719
917,0.001510578,0.006348284,0.014539214
918,0.000536452,0.000404966,0.00113119
919,0.000480269,0.000174426,0.003792021
920,0.978702843,0.002255055,0.003230442
921,0.000277438,0.000125597,0.007413937
922,0.008242893,0.775693238,0.003723665
923,0.003761951,0.00024603,0.004686785
924,0.000482266,0.000953487,0.000511586
925,0.000599966,0.00047407,0.001289942
926,0.00054928,0.00029764,0.001004046
927,0.000600302,0.000637407,0.000587409
928,0.090496011,0.975200474,0.001885563
929,0.003671248,0.004171187,0.053204548
930,0.00051038,0.00063342,0.000781155
931,0.000823266,0.003098517,0.007056952
932,0.000354162,1.00E-04,0.001793924
933,0.000501551,0.000614959,0.000902616
934,0.000241219,9.82E-05,0.002645455
935,0.000489351,0.000756744,0.001088694
936,0.000416019,0.000621102,0.001062502
937,0.000534329,0.000516029,0.001214905
938,0.0003675,0.00057985,0.00082505
939,0.000602538,0.000335648,0.0050625
940,0.000490628,0.000535977,0.000650484
941,0.000386021,0.000191119,0.002522337
942,0.000523252,0.000176168,0.000800558
943,0.646669745,0.00310741,0.003679787
944,0.00057878,0.000609281,0.000868593
945,0.000600705,0.0001323,0.000859444
946,0.000251308,8.70E-05,0.001445838
947,0.990942538,0.17821984,0.001464395
948,0.000858147,7.63E-05,0.006127008
949,0.047551792,0.015970532,0.00823907
950,0.000578661,0.001236944,0.000626236
951,0.000663469,0.000156057,0.000509306
952,0.04030773,0.012383481,0.01402841
953,0.699270368,0.003137358,0.003880643
954,0.000432039,0.000489702,0.000888506
955,0.000275745,0.000168115,0.00048272
956,0.000531022,0.00051481,0.000757729
957,0.000369253,0.001941268,0.000769815
958,0.013527656,0.625090837,0.006000128
959,0.000255667,0.000174218,0.005994863
960,0.000332369,0.000131435,0.000857477
961,0.973220825,0.010281579,0.001247609
962,0.0004617,0.000534569,0.000583506
963,0.717734873,0.00093236,0.001444058
964,0.000472789,0.000711945,0.005879388
965,0.000309546,0.000149539,0.00157954
966,0.000504685,0.001190963,0.000556783
967,0.000348845,8.92E-05,0.016765278
968,0.000765789,0.000470149,0.00640292
969,0.00026045,0.000337563,0.00163653
970,0.000957503,0.001517998,0.009429037
971,0.001147669,0.000158383,0.00054269
972,0.056228459,0.007077152,0.003490156
973,0.002303643,0.003188325,0.002058449
974,0.000920118,0.000332913,0.38536045
975,0.000528815,0.000610151,0.000614862
976,0.001750627,0.003579602,0.002782548
977,0.001064344,0.001080384,0.002442693
978,0.000608558,0.00034767,0.0011821
979,0.000548623,0.000720341,0.000635502
980,0.059295852,0.781324089,0.018658258
981,0.000506614,0.000514739,0.001108508
982,0.000176844,0.000274133,0.003095331
983,0.000513956,0.000682649,0.001083949
984,0.000447029,0.000847121,0.000686799
985,0.000492406,0.000502199,0.001209256
986,0.000609638,0.000302435,0.001381238
987,0.000444998,0.000592355,0.000664915
988,0.000435732,0.000262441,0.000782079
989,0.000665285,0.000185771,0.00053049
990,0.000603307,0.000147281,0.000704215
991,0.000445254,0.000660958,0.00069986
992,0.000568934,0.000974281,0.000518702
993,0.000398704,6.61E-05,0.003586692
994,0.000579369,0.000633837,0.000936534
995,0.000461263,0.000496189,0.001149808
996,0.415958971,0.000188316,0.001343267
997,0.000602533,0.000551873,0.00103514
998,0.000369253,0.001660026,0.000769815
999,0.000266492,7.75E-05,0.001311266
1000,0.13118346,0.988288224,0.001366539
1001,0.000447614,0.000501927,0.00208727
1002,0.001485652,0.000320549,0.005403834
1003,0.000423897,0.000607765,0.000483062
1004,0.000499311,0.001073076,0.000603904
1005,0.000310904,0.000121571,0.000470085
1006,0.000517688,0.000307826,0.007874236
1007,0.000295222,0.00143221,0.000670238
1008,0.968524098,0.020569472,0.004061694
1009,0.000538108,0.000424264,0.001282064
1010,0.001028863,0.000147738,0.000684146
1011,0.002646758,0.001440801,0.006200951
1012,0.000433926,0.000575889,0.000813119
1013,0.000482967,0.00083855,0.001657744
1014,0.0006069,0.000321376,0.001298391
1015,0.000482975,0.001997363,0.002404502
1016,0.011152383,0.014898517,0.014322523
1017,0.000617905,0.000776141,0.000636827
1018,0.94592464,0.036871403,0.003353989
1019,0.000372954,4.96E-05,0.002556587
1020,0.963895261,0.01369016,0.053229466
1021,0.000460327,0.0005876,0.00070326
1022,0.000796322,0.000470291,0.015209841
1023,0.000463377,0.000746043,0.000551025
1024,0.000235143,0.000125012,0.002082271
1025,0.000472467,0.000130646,0.000518978
1026,0.000390361,0.000228907,0.002495817
1027,0.489241779,0.0003563,0.008352839
1028,0.000420192,0.000690744,0.000620252
1029,0.000459339,0.000616248,0.000808114
1030,0.008478871,0.008913999,0.006884661
1031,0.000981533,0.001597171,0.026202833
1032,0.00024162,0.000171651,0.001206792
1033,0.000474888,0.000145513,0.001179779
1034,0.10421586,0.057606831,0.017443644
1035,0.45999223,0.0012231,0.002088109
1036,0.000404061,0.000227102,0.001969615
1037,0.000624294,0.000315104,0.002870197
1038,0.000442541,0.00027433,0.001188264
1039,0.926755309,0.014889422,0.002473534
1040,0.00041237,0.0006949,0.000921999
1041,0.000494998,0.000596792,0.000952267
1042,0.000782726,0.000146353,0.000548021
1043,0.000321279,8.85E-05,0.001217462
1044,0.000340025,0.002607876,0.001282239
1045,0.000349726,0.000131196,0.001855224
1046,0.00059392,0.000215613,0.0011331
1047,0.000366181,0.000702069,0.000671768
1048,0.000723819,0.000112867,0.021151096
1049,0.000224472,0.000153748,0.001125136
1050,0.000561786,0.000139433,0.031495504
1051,0.974787951,0.197107092,0.002045557
1052,0.000430232,0.000248681,0.001437486
1053,0.018892782,0.003455915,0.023123719
1054,0.012588753,0.004688044,0.012039983
1055,0.004135077,0.003798941,0.008143609
1056,0.00048335,0.000700626,0.000672354
1057,0.000682445,9.94E-05,0.001207287
1058,0.000294661,7.46E-05,0.00134241
1059,0.000380164,0.000594737,0.000878034
1060,0.000587561,0.000418881,0.003090305
1061,0.000776232,0.000315211,0.002629632
1062,0.000589593,0.000647412,0.000702805
1063,0.006153928,0.000559827,0.009393864
1064,0.65209192,0.003609722,0.002115839
1065,0.000498741,0.000436779,0.000890362
1066,0.000148506,0.000141385,0.002360075
1067,0.008143933,0.000934873,0.00416043
1068,0.96733439,0.000834132,0.000622655
1069,0.971160114,0.00523587,0.003543156
1070,0.000369253,0.001660026,0.000769815
1071,0.000282274,0.000114329,0.002712072
1072,0.000748003,0.000208609,0.037171226
1073,0.000670208,7.61E-05,0.002507702
1074,0.000472169,0.000607754,0.00109823
1075,0.050700705,0.003737371,0.009377208
1076,0.000391843,0.000578362,0.000622134
1077,0.000245268,8.73E-05,0.001081291
1078,0.356618971,0.000989875,0.006520856
1079,0.000373786,0.00013637,0.001460876
1080,0.000462099,0.000222505,0.001577333
1081,0.000523205,0.000723628,0.000673172
1082,0.000327669,0.00010382,0.0024091
1083,0.000309342,0.000191757,0.001728715
1084,0.000583696,0.004013447,0.011768539
1085,0.00033026,0.000551378,0.001259754
1086,0.000533307,7.17E-05,0.006088042
1087,0.000682465,0.00043541,0.001169621
1088,0.000211095,0.000195322,0.000947561
1089,0.000312105,0.000306171,0.001189015
1090,0.00050562,0.000458708,0.00106293
1091,0.000601862,0.000759687,0.001175003
1092,0.968987942,0.017145889,0.003047441
1093,0.000373219,0.001978029,0.000835177
1094,0.000335597,0.001054552,0.001839683
1095,0.938638568,0.016807334,0.00418711
1096,0.000803497,0.000109124,0.001873413
1097,0.000436393,0.000270761,0.002282378
1098,0.002184237,0.00030453,0.005603321
1099,0.000405252,0.00017178,0.000651418
1100,0.000491286,0.000330689,0.014210217
1101,0.000352613,0.000708892,0.001366743
1102,0.00058461,0.000485022,0.001693245
1103,0.000584804,0.000218518,0.014554847
1104,0.000625448,0.000499377,0.058860857
1105,0.000378856,0.000723371,0.001727983
1106,0.969992757,0.04119629,0.054131687
1107,0.000251644,0.00012887,0.001246307
1108,0.000417825,0.001127978,0.009605097
1109,0.002199244,0.000192544,0.003816817
1110,0.000686852,0.000172279,0.002546031
1111,0.001651854,0.000286217,0.043069884
