bano_cuarto,bano_escalera,cocina,cuarto,entrada,escalera,estudiof,estudiot,puerta,sala,tv,vestidor,consumo,id
0,0,0,0.45,0,0,0.18,0.25,0,0,0.53,0.47,7430,403
0,0,0,0,0,0,0,0,0,0,0.01,0.01,13230,404
0,0,0,0,0,0,0,0,0,0,0,0,3400,405
0,0,0,0.96,0.95,0.63,0.42,0,0.96,0,0.41,1,6480,406
0,0,0.88,0.15,0.06,0.16,0.16,0,0.19,0.19,0.15,0.11,9550,407
0,0,0.95,0.68,0,0,0,0.53,0,0,0,1,18170,408
0,0,0,0.29,0,0,0,0,0,0,0,0,2800,409
0,0,0,0.04,0,0,0,0,0,0,0,0.83,3790,410
0,0,0.86,0.31,0.13,0.19,0.07,0.19,0.23,0.03,0.99,0.99,24770,411
0,0,0,0.39,0,0,0,0,0,0,0,0.99,5440,412
0,0,0.63,0.93,0,0.66,0,0,0.64,0.66,0,0.99,4480,413
0.92,0,0.99,0.82,0,0.8,0.13,0.69,0.97,0.96,0.75,0.77,21120,414
0,0,0,0.4,0,0,0,0,0,0,0,0.98,4110,415
0,0,0.99,0.06,0,0.52,0.05,0.79,0.29,0.99,0.05,1,12350,416
0,0,0.51,0,0,0.96,0,0,0.87,0.18,0,0.99,3230,417
0,0,0,0.97,0,0,0,0,0,0,0,0,4690,418
0,0,0,0.18,0,0,0,0,0,0,0,0,3070,419
0,0,0,0,0,0,0,0,0,0,0,0,3850,420
0,0,0,0.27,0,0,0,0,0,0,0.02,0,3400,421
0,0,0.1,0.94,0,0,0,0,0.1,0.11,0,0,12880,422
0,0,0,0,0,0,0,0,0,0,0,0,3780,423
0,0,0,0,0,0,0,0,0,0,0,0.51,2490,424
0,0.7,0.4,0.85,0,0.77,0.17,0.96,0.4,0,0.17,0.13,3390,425
0,0,0,0.09,0,0,0,0,0,0,0,0,4030,426
0,0,0,0,0,0,0,0,0,0,0,1,12750,427
0.83,0,0.03,0.97,0,0.03,0.47,0,0.03,0,0.46,0.38,3205,428
0,0,0,0,0,0,0,0,0,0,0,0,2620,429
0,0,0,0,0,0,0,0,0,0,0,0,3310,430
0,0,0,0,0,0,0,0,0,0,0.31,0.01,2540,431
0,0,0,0,0,0,0,0,0,0,0,0,3735,432
0,0,0,0.31,0,0,0,0,0,0,0,0,11245,433
0,0,0,0.04,0,0.04,0.07,0,0,0,0.6,0.99,3200,434
0,0,0,0.51,0,0,0,0,0,0,0,0,11770,435
0,0,0,0.07,0,0,0,0,0,0,0,0,3175,436
0,0,0,0.99,0,0,0,0,0,0,0,0,3720,437
0.02,0,0,0,0,0,0,0,0,0,0,0,5770,438
0,0,0,0.09,0,0,0,0,0,0,0.04,0.99,3650,439
0,0,0,0.05,0.01,0.02,0.03,0.01,0.06,0.01,0,0,3200,440
0,0,0,0,0,0,0,0,0,0,0.15,0,5960,441
0,0,0,0,0,0,0,0,0,0,0,1,5400,442
0,0,0,0.87,0,0,0.09,0,0,0,0.09,0.99,12950,443
0,0,0,0.91,0,0,0,0,0,0,0,0.99,4600,444
0,0,0,0,0,0,0,0,0,0,0.37,0.98,4360,445
0,0,0,0.74,0,0,0,0,0,0,0,0.99,2160,446
0,0,0,0.72,0,0,0,0,0,0,0,0,2850,447
0,0,0,0,0,0,0,0,0,0,0,1,11640,448
0,0,0,0.01,0,0,0,0.82,0,0,0,0,3840,449
0,0,1,0.12,0,0.01,0.01,0,0.13,0.13,0.95,0.87,4440,450
0,0,0,0,0,0,0,0,0,0,0,0.99,3710,451
0,0.24,0,0.83,0,0,0.07,0,0,0,0.99,0.76,2335,452
0,0,0,0.06,0,0,0.01,0,0,0,0.01,1,15860,453
0,0,0,0.53,0,0,0,0,0,0,0,0.99,2740,454
0,0,0,0,0,0,0,0,0,0,0,0,2660,455
0,0.73,0.97,0.72,0,0.68,0.48,0,0.81,0,0,1,4090,456
0,0,0,0.19,0,0,0,0,0,0,0,0.99,5115,457
0,0.01,0,0.64,0,0,0,0,0,0,0,0.7,3010,458
0,0,0,0.67,0,0,0,0,0,0,0,1,3595,459
0,0,0,0.05,0,0,0,0,0,0,0,0,1920,460
0,0,0,0.01,0,0,0,0,0,0,0.99,0,4105,461
0,0,0,0,0,0,0,0.34,0,0,0,0,3280,462
0,0,0,0,0,0,0,0.54,0,0,0.98,0.87,4190,463
0,0,0.4,0.49,0.45,0,0,0,0.49,0.43,0.52,0.48,4670,464
0,0,0,0.48,0,0,0,0,0,0,0,0.99,3170,465
0,0.06,0,0.99,0.75,0.81,0,0,0.82,0,0,0.99,4860,466
0,0,0,0.79,0,0,0,0,0,0,0,0,2230,467
0,0.01,0.01,0.59,0,0.01,0.01,0,0.01,0,0.01,0.99,3750,468
0,0,0,0.77,0,0,0,0.25,0,0,0,0.98,3420,469
0,0,0,0.34,0,0,0,0,0,0,0,0,2540,470
0,0,0,0.01,0,0,0,0,0,0,0,0.99,5970,471
0.01,0,0,0.02,0,0,0.02,0,0,0,0.5,0.92,13680,472
0.04,0,0,0.46,0,0.01,0.29,0.33,0,0,0.27,0,4720,473
0.05,0,0,0.25,0,0,0,0,0,0,0.02,0,5910,474
0,0,0,0.28,0,0,0,0.05,0,0,0,0,2580,475
0,0,0,0.06,0,0,0,0,0,0,0.93,0.99,5690,476
0,0,0,0.06,0,0,0,0.99,0,0,0,0,3660,477
0,0,0,0.63,0,0.01,0,0.27,0,0,0,0,3880,478
0,0,0,0.01,0,0,0,0,0,0,0.05,0.99,5950,479
0,0,0,0,0,0,0,0,0,0,0,0.2,4160,480
0,0,0,0.46,0,0,0,0,0,0.85,0,0,3360,481
0,0,0,0.99,0,0,0,0,0,0,0,0,3110,482
0,0,0,0,0,0,0,0,0,0,0,0.99,5950,483
0,0,0,0,0,0,0,0,0,0,0.98,0.68,13770,484
0,0,0,0.5,0,0,0,0,0,0,0,0,11970,485
0,0,0,0,0,0,0,0,0,0,0,1,3560,486
0,0,0,0.32,0,0,0,0,0,0,0.54,0.47,3900,487
0,0,0,0.07,0,0,0,0,0,0,0.6,1,4890,488
0,0,0,0.5,0,0,0,0,0,0,0.98,0.98,3750,489
0,0,0,0,0,0,0,0,0,0,0,0,3200,490
0,0,0,0.95,0,0,0,0.12,0,0,0,1,4770,491
0,0,0,0.99,0.96,0.03,0.02,0,0.99,0,0,0,3820,492
0,0,0.11,0.64,0,0.96,0.05,0,0.35,0.44,0.05,0.98,3820,493
0,0,0,0.21,0,0,0,0,0,0,0,0,3850,494
0,0,0,0,0,0,0,0,0,0,0,0.97,2950,495
0,0,0,0.32,0,0,0,0,0,0,0,0,3810,496
0,0,0.99,0.51,0.05,0,0,0,0.98,0,0.44,0.44,14900,497
0,0,0.03,0.3,0,0.03,0,0.04,0.03,0.02,0,1,3570,498
0,0,0,0.69,0,0,0.14,0.02,0,0,0.15,0.99,4200,499
0,0,0,0.72,0,0,0,0,0,0,0,0,11950,500
0,0,0,0.1,0,0,0.02,0.01,0,0,0.02,0,7600,501
0,0,0,0.99,0,0,0,0,0,0,0,0.27,4050,502
0,0,0,0,0,0,0,0,0,0,0,0,11180,503
0,0,0,0.48,0,0.39,0.46,0,0,0,0.88,0,6590,504
0.06,0,0.08,0.97,0.4,0.23,0.23,0.7,0.43,0.39,0.31,0.98,11080,505
0,0,0,0,0,0,0,0,0,0,0,0,3300,506
0,0,0,0.01,0,0,0,0,0,0,0,0,4059,507
0,0,0,0,0,0,0,0,0,0,0.82,0.41,3660,508
0,0,0,0.07,0,0,0,0,0,0,0,0.99,2380,509
0,0,0,0.23,0,0,0.09,0,0,0,0.11,0,3120,510
0,0,0,0,0,0,0,0.5,0,0,0,0,4350,511
0,0,0,0.64,0,0,0,0.49,0,0,0.1,0,4050,512
0,0,0,0.19,0,0,0.05,0,0,0,0.05,0,2920,513
0,0,1,0,0,0,0,0,0.04,0.04,0,0.25,4550,514
0,0,0,0,0,0,0,0,0,0,0,0.97,4630,515
0,0,0,0.81,0,0,0,0,0,0,0,0,2915,516
0,0,0,0.33,0,0,0,0,0,0,0,1,4370,517
0.01,0,0,0,0,0,0,0,0,0,0,0,12410,518
0,0.19,0,0.99,0,0,0,0,0,0,0,0.98,7770,519
0,0,0,0.17,0,0.25,0,0,0,0.45,0,0,2560,520
0,0.88,0.02,0.86,0,0.9,0.03,0.75,0.03,0,0.08,0.11,3210,521
0,0,0.2,0,0,0.11,0.06,0,0.66,0.4,0.05,1,4270,522
0.04,0,0.2,0.75,0.25,0.3,0.32,0.4,0.47,0.99,0,0.99,4820,523
0,0,0.14,0.54,0,0.01,0.01,0,0.01,0.01,0.01,0,20280,524
0,0,0,0.96,0,0,0,0,0,0,0,0.98,3265,525
0,0,0,0.04,0,0,0,0,0,0,0,0,3975,526
0,0,0,0.7,0,0,0.01,0,0,0,0.01,0,3e3,527
0,0,0,0,0,0,0,0,0,0,0,0,6700,528
0.34,0,0.98,0.96,0.85,0.39,0,0,0.99,0,0,0.99,3920,529
0,0,0.9,0.29,0,0,0,0,0,0,0,0.98,3210,530
0,0,0,0,0,0,0,0,0,0,0,0,2760,531
0,0,0,0,0,0,0,0,0,0,0,0,4450,532
0,0,0.98,0.8,0.02,0,0,0,0.07,0,0,1,3950,533
0,0,0,0.92,0,0,0,0,0,0,0,0,2070,534
0,0,0,0.02,0,0,0,0,0,0,0,1,4695,535
0,0,0,0.8,0,0,0,0,0,0,0,1,3440,536
0,0,0,0,0,0,0,0,0,0,0.19,0,5545,537
0,0,0,0,0,0.01,0,0,0,0,0,0,3480,538
0,0,0.98,0.49,0,0.06,0.07,0,0.06,0,0.09,0,20140,539
0,0,0,0.36,0,0,0,0,0,0,0,1,2110,540
0,0,0,0.02,0,0,0,0,0,0,0,0,2520,541
0,0,0,0.02,0,0,0,0,0,0,0,0.98,5280,542
0,0,0,0.07,0,0,0,0,0,0,0,0,2730,543
0,0,0.68,0.93,0,0.24,0.22,0.25,0,0,0.75,0,5250,544
0,0,0,0,0,0,0,0,0,0,0,0,4860,545
0,0,0.57,0,0,0,0,0,0.35,0.35,0,0,4680,546
0,0,0,0,0,0,0,0,0,0,0,0,4510,547
0,0,0,0.32,0,0,0,0,0,0,0.06,0.99,4270,548
0,0,0,0.93,0,0,0,0,0,0,0,0,3030,549
0,0,0,0,0,0,0,0,0,0,0.99,0,3220,550
0,0,0,0.64,0,0.01,0.38,0,0.01,0.01,0.39,0.99,3400,551
0,0,0,0,0,0.67,0,0,0,0,0,0,6810,552
0,0,0,0.09,0,0,0,0,0,0,0,0.98,3230,553
0,0,0,0.74,0,0,0,0,0,0,1,1,2720,554
0,0,0,0.02,0,0,0,0,0,0,0,0,2830,555
0,0,0,0.96,0,0,0,0,0,0,0,0,5800,556
0,0.31,1,0.34,0.3,0.17,0.36,0,0.35,0,0.99,0.86,3540,557
0,0,0,0.02,0,0,0,0,0,0,0,0,4140,558
0.05,0,0.99,0.59,0.36,0.11,0,0,0.37,0,0,0.99,4380,559
0,0,0,0.05,0,0.01,0,0,0,0,0.16,0,5440,560
0,0,0,0.47,0,0.48,0,0.68,0,0,0,0,4310,561
0.01,0,0,0.89,0,0,0.15,0.98,0,0,0.14,0,5015,562
0,0,0,0,0,0,0,0.45,0,0,0,0,6620,563
0.23,0.03,0,0.96,0,0.02,0.14,0.13,0.01,0,0.05,0.04,6700,564
0,0,0,0.52,0,0,0.08,0,0,0,0.08,0.99,2410,565
0,0,0,0.1,0,0,0,0,0,0,0,0,2135,566
0,0,0,0.01,0,0,0,0,0,0,0.92,0.01,3380,567
0,0,0,0.03,0,0,0,0,0,0,0,0.99,3630,568
0,0,0,0,0,0,0,0,0,0,0.49,0.99,2810,569
0.2,0,0.06,1,0.28,0.08,0.06,0.08,0.3,0,0.05,1,12010,570
0,0,0,0.96,0,0,0.37,0.98,0,0,0.36,0,3530,571
0,0,0,0.87,0,0,0,0,0,0,0,0,3425,572
0,0,0,0.86,0.05,0.88,0.05,0.96,0.95,1,0.03,0,3840,573
0,0,0.94,0.82,0,0.42,0.14,0.43,0.55,0.56,0.14,0.11,4265,574
0,0,0,0,0,0,0,0,0,0,0,0,2610,575
0,0,0,0,0,0,0,0,0,0,0,0,4970,576
0,0,0,0.79,0,0,0,0,0,0,0,0.98,2370,577
0,0,0,0.69,0,0,0,0,0.66,0,0,0,7160,578
0,0,0,0,0,0,0,0,0,0,0,1,3990,579
0,0,0,0.36,0,0,0,0,0,0,0,0,12050,580
0,0,0,0.4,0,0,0,0,0,0,0,0,4360,581
0,0,0,0.02,0,0,0,0.01,0,0,0.34,0,16530,582
0,0,0,0.41,0,0,0,0,0,0,0.86,0,4300,583
0,0,0,0.65,0,0,0.04,0,0,0,0.05,0,4100,584
0,0,0,0.17,0,0,0,0.4,0,0,0.15,0.99,6370,585
0,0,0.6,0.04,0,0.03,0.03,0,0.03,0,0.7,0.65,8445,586
0,0,0,0.39,0,0,0,0,0,0,0.01,0,5300,587
0,0,0,0,0,0,0,0,0,0,0,1,3530,588
0,0,0,0.66,0,0,0,0,0,0,0,0.99,3110,589
0.17,0,0.08,0.75,0.09,0.05,0.06,0,0.6,0,0.08,0,11840,590
0,0,0,0.66,0,0,0,0,0,0,0,0,3080,591
0,0.03,0.01,0.32,0,0.01,0,0,0.01,0,0,0.98,3170,592
0.97,0,0.13,0.96,0,0.83,0.17,0.01,0.13,0.14,0.21,0.02,3510,593
0,0,0.43,0.15,0,0.45,0.11,0.56,0.45,0.45,0.92,0.08,3290,594
0,0,0,0.58,0,0,0,0,0,0,0,0.97,5700,595
0,0,0,0,0,0,0,0,0,0,0,0,4990,596
0,0,1,0.93,0.17,0.38,0,0,0.4,0,0,0.99,4260,597
0.01,0,0.01,0.85,0,0.02,0.01,0,0.01,0,0.01,0,5010,598
0,0,0,0.8,0,0,0,0,0,0,0,0,3080,599
0,0,0,0,0,0,0,0,0,0,0.03,0.01,3270,600
0,0,0,0.04,0,0,0,0,0,0,0,0,3040,601
0,0,0.83,0.87,0.88,0.56,0.18,0,0.89,0.88,0.18,0,4585,602
0,0,0,0.01,0,0,0,0,0,0,0,0,2880,603
0,0,0,0.26,0,0,0,0,0,0,0,0,2360,604
0,0,0,0.28,0,0,0,0,0,0,0,0.99,2090,605
0,0,0,0.1,0,0.07,0.08,0.9,0,0,0.09,0.17,3990,606
0,0,0.39,0.03,0,0.07,0,0.12,0.86,0.09,0,0,13090,607
0,0,0.98,0.05,0.02,0.02,0.04,0,0.14,0.03,0.05,0,19780,608
0,0,0.99,0.03,0.01,0.02,0.03,0,0.02,0,0,0.96,4010,609
0,0,0,0.35,0,0,0,0,0,0,0,0.97,2810,610
0.36,0,0,0,0,0,0,0,0,0,0,0,11180,611
0,0,0.01,0.52,0.01,0,0,0,0.06,0.01,0,0,2870,612
0,0,0,0.01,0,0,0,0,0,0,0,0.99,5970,613
0,0,0,0.14,0,0,0,0.46,0,0,0,1,4360,614
0.15,0,0.33,0.97,0,0.94,0.07,0.21,0.92,0.94,0.07,0.99,4890,615
0,0,0,0,0,0.02,0.02,0,0,0.01,0.02,0,3480,616
0,0,0,0.03,0,0,0,0.01,0,0,0,0.99,4380,617
0,0,0,0,0,0,0,0,0,0,0,0,2770,618
0,0,0.99,0,0,0,0,0,0.86,0.93,0,0,6025,619
0,0,0,0.16,0,0,0,0,0,0,0,1,2840,620
0,0,0.12,0.26,0.24,0.21,0.06,0,0.24,0.12,0.04,0.99,3900,621
0.87,0,0.03,0.46,0,0.2,0.04,0,0.03,0.03,0.05,0,3490,622
0,0,0,0.15,0,0,0,0,0,0,0.9,0,14600,623
0,0.05,0,0.06,0,0.05,0.01,0.97,0,0,0.01,0.01,2640,624
0,0,0,0,0,0,0,0,0,0,0,0,5330,625
0,0,0,0.01,0,0,0,0,0,0,0,0,3060,626
0,0,0,0,0,0,0,0,0,0,0.39,0,4340,627
0,0,0,0,0,0,0,0,0,0,0,0,6395,628
0,0,0,0.31,0,0,0,0,0,0,0,0,3120,629
0,0,0,0.95,0,0,0,0,0,0,0,0.99,12650,630
0,0,0,0,0,0,0,0,0,0,0,0,2980,631
0,0,0,0.92,0,0,0,0,0,0,0,0,3150,632
0,0,0,0.02,0,0,0.02,0,0,0,0.73,0.99,3540,633
0,0,0,0.71,0,0,0,0,0,0,0,0,2280,634
0,0,0,0.98,0,0,0,0,0,0,0,1,2290,635
0,0,0,0.86,0.75,0.48,0,0,0.82,0,0,0,3070,636
0,0,0.01,0.03,0,0.01,0.03,0,0.01,0.01,0.07,0.06,10220,637
0,0,0,0.46,0,0,0,0,0,0,0,0,2270,638
0,0,0,0.42,0.35,0.37,0.45,0.15,0.38,0,0.96,0.58,5960,639
0,0,0.01,0.14,0.01,0,0,0,0.01,0.01,0,0,3010,640
0,0,0,0.91,0,0,0,0,0,0,0,0,2750,641
0,0.01,0,0.14,0,0,0.01,0,0,0,0,0,4910,642
0,0,0,0.04,0,0,0.02,0,0,0,0.02,0.03,3200,643
0,0,0,0.84,0,0,0,0,0,0,0,0,3190,644
0,0,0,0.19,0,0,0,0,0,0,0.86,0,13480,645
0,0,0,0.94,0,0,0,0,0,0,0,0,4480,646
0,0,0,0,0,0,0,0,0,0,0,0.98,5070,647
0,0,0,0.28,0,0,0,0,0,0,0,1,4260,648
0,0,0.41,0.79,0.06,0.44,0,0,0.45,0.3,0,0,5470,649
0,0,0.99,0.3,0.11,0.24,0.33,0,0.22,0.15,0.36,0.99,4780,650
0,0,0,0.11,0,0,0.04,0,0,0,0.03,0,5275,651
0.38,0.05,0.99,0.66,0,0.4,0.4,0,0.43,0.44,0.39,0,4185,652
0,0,0,0,0,0,0,0,0,0,0,0.98,2390,653
0,0,0,0.57,0,0,0,0,0,0,0,0,3690,654
0,0,1,0.11,0.11,0.05,0.11,0,0.69,0,0,0,3740,655
0,0,0.01,0.01,0,0.01,0.04,0.04,0.03,0.16,0.17,0.02,4080,656
0,0,0,0,0,0,0,0,0,0,0,0,4150,657
0,0,0,0.02,0,0,0,0,0,0,0,0,4030,658
0.02,0.03,0.11,0.06,0,0.12,0.22,0,0.12,0.11,0.99,0.76,11840,659
0,0,0,0,0,0,0,0,0,0,0,0.98,2590,660
0,0,0,0.84,0,0.39,0,0,0.46,0.67,0,0,4260,661
0,0,0.94,0.9,0,0.78,0.11,0,0.81,0.01,0.1,0,3225,662
0,0,0,0.02,0,0,0,0,0,0,0,0,2260,663
0,0,0,0,0,0,0,0,0,0,0,0,2420,664
0,0,0,0.04,0,0,0.03,0,0,0,0.03,0.99,6550,665
0,0,0,0,0,0,0,0,0,0,0,0,14430,666
0,0,0,0.06,0,0,0,0,0,0,0,0.99,2430,667
0,0,0.99,0.48,0.87,0.95,0.1,0,0.95,0.99,0,0.99,2245,668
0,0,0,0,0,0,0,0,0,0,0,0,6405,669
0,0,0,0.46,0,0,0,0,0,0,0.45,0.45,4570,670
0,0,0,0,0,0,0,0,0,0,0,0,2760,671
0,0,0,0.02,0,0,0,0,0,0,0,1,3840,672
0,0,0,0,0,0,0,0,0,0,0,0,4040,673
0,0,0,0.01,0,0,0,0,0,0,0,0,2740,674
0,0,0,0,0,0,0,0,0,0.01,0.01,0,4840,675
0,0,0,0.03,0,0,0,0,0,0,0,0,1890,676
0,0,0.01,0.99,0,0.01,0,0,0.01,0.01,0,0,4090,677
0,0,0,0.16,0,0,0,0,0,0,0,0.99,3260,678
0,0,0,0.03,0,0.08,0.14,0,0,0.06,0,0,2165,679
0,0.64,0.97,0.68,0,0.7,0.1,0,0.98,0,0.1,0,6650,680
0.26,0,0.01,0.31,0,0.01,0.13,0,0.01,0.01,0.09,0.02,6440,681
0,0,0.98,0.93,0.52,0.06,0.08,0,0.64,0.66,0.79,0,6770,682
0,0,0,0.01,0,0.01,0.01,0,0,0,0.03,0,7410,683
0,0,0,0,0,0,0,0,0,0,0,0,2255,684
0,0,0,0.01,0,0,0,0,0,0,0,0,2280,685
0,0,0,0,0,0,0,0,0,0,0.15,0.99,2960,686
0,0,0,0.01,0,0,0,0,0,0,0.11,0.99,3040,687
0,0,0,0,0,0,0,0,0,0,0.34,0,6240,688
0,0,0,0.06,0,0,0.41,0,0,0,0,0,2250,689
0,0,0,0.99,0,0,0,0.06,0,0,0,1,4630,690
0,0,0,0,0,0,0,0,0,0,0,0.88,5620,691
0,0,0,0.81,0,0.03,0,0.12,0,0,0,0,4760,692
0,0,0,0,0,0,0,0,0,0,0.09,0,2160,693
0,0,1,0.28,0,0,0,0,0.27,0,0,0,9230,694
0,0,0,0.62,0,0,0,0,0,0,0,0,2290,695
0,0,0,0.87,0,0,0,0,0,0,0,1,5150,696
0,0,0,0,0,0,0,0,0,0,0,0,2440,697
0,0.59,1,0.99,0,0.97,0.01,0.03,0,0,0.01,0,4170,698
0,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.72,0,14040,699
0,0,0,0.86,0,0,0,0,0,0,0.84,0,4230,700
0,0,0,0.81,0.63,0.16,0.16,0,0.68,0,0.99,0.99,12870,701
0,0,0,0.88,0,0,0.36,0,0,0,0,0,3185,702
0,0,0,0,0,0,0,0,0,0,0.13,0,13500,703
0,0,0,0.06,0,0,0,0,0,0,0,0.01,4450,704
0,0,0,0.58,0,0,0,0,0,0,0,1,2060,705
0,0,0,0,0,0,0,0,0,0,0,0,12700,706
0,0,0,0.62,0,0,0,0,0,0,0,1,2755,707
0,0,0.69,0.7,0.21,0.47,0.48,0.34,0.57,0.57,0,0,5e3,708
0.02,0,0,0.07,0,0.07,0.03,0.2,0,0,0.03,0.99,3210,709
0.12,0,0,0.25,0,0,0,0,0,0,0,0,2970,710
0,0,0,0,0,0,0,0,0,0,0,0,2515,711
0,0,0,0.25,0,0,0,0,0,0,0.17,0.98,6975,712
0,0,0,0.89,0,0,0,0,0,0,0,1,3920,713
0,0,0.99,0.65,0,0,0.01,0,0.88,0.92,0,0,5600,714
0,0,0,0,0,0,0,0,0,0,0,0,3820,715
0,0,0,0.01,0,0,0,0,0,0,0,0,3240,716
0,0,0,0.6,0,0,0,0,0,0,0,0,3960,717
0,0,0,0.19,0,0,0,0,0,0,0.13,0.98,5745,718
0,0,0,0.04,0,0,0,0,0,0,0,0,2500,719
0,0,0,1,0,0,0,0,0,0,0,0.99,2390,720
0,0,0.77,0.84,0,0.53,0.31,0.94,0.99,0.66,0.31,0.99,3910,721
0,0,0,0.01,0,0,0,0,0,0.96,0,0,4250,722
0.04,0,0,0.05,0,0,0,0,0,0,0,0,10820,723
0,0,0,0,0,0,0,0,0,0,0,1,3050,724
0,0.32,0.06,0.96,0,0.03,0,0,0.03,0,0,0.99,4950,725
0,0,0,0,0,0,0,0,0,0,0,0,3460,726
0,0,0.64,0.54,0.38,0.06,0.2,0.09,0.41,0.03,0.05,0.99,4170,727
0,0,0.01,0.6,0,0.01,0.03,0.45,0.01,0.01,0.03,0.01,3970,728
0.01,0,0,0.13,0.03,0.12,0.01,0,0.04,0,0,1,3600,729
0,0,0.99,0.88,0,0,0.01,0,0,0,0.71,0.9,10840,730
0.37,0,0.94,0.43,0.19,1,0.28,0,0.97,0.99,0,0,4705,731
0,0,0,0.83,0,0,0,0,0,0,0,0,2780,732
0,0,0.01,0.72,0,0.01,0,0,0.01,0,0,0,2220,733
0.09,0.55,0,0.66,0,0.35,0,0.34,0,0,0,0,1840,734
0,0,0.35,0.01,0.01,0.01,0.01,0,0.34,0.97,0.01,0,5140,735
0,0,0,0.06,0,0.03,0.1,0,0,0,0.15,0.99,11050,736
0,0,0,0.01,0,0,0,0,0,0,0,1,2810,737
0,0,0,0,0,0,0,0,0,0,0.04,0.01,3460,738
0,0,0,0.01,0,0,0,0,0,0,0,0.99,2260,739
0,0,0,0,0,0,0,0,0,0,0.23,0.11,3040,740
0.25,0,0.95,0.84,0,0,0,0,0.01,0.01,0,0,3740,741
0,0,0,0.57,0,0,0,0,0,0,0.94,0.97,11700,742
0,0,0.99,0,0,0,0,0,0,0,0,0.83,21580,743
0,0,0,0,0,0,0,0,0,0,0,0.15,6490,744
0,0,0,0.01,0,0,0,0,0,0,0,0,2350,745
0,0,0,0.73,0,0,0,0,0,0,0,1,4450,746
0,0,0,0,0,0,0,0.3,0,0,0,0,4370,747
0,0,0,0,0,0,0,0,0,0,0.84,0.73,11050,748
0,0,0,0.15,0,0.15,0.16,0.61,0,0,0,1,3510,749
0,0,0,0.51,0,0,0,0,0,0,0,0,2950,750
0,0,0.01,0.75,0,0.01,0.03,0.14,0.01,0,0.99,0.99,5180,751
0,0,0,0.11,0,0,0,0,0,0,0.98,0,5700,752
0,0,0,0,0,0,0,0,0,0,0,0,2540,753
0,0.96,0.96,0.68,0.33,0.94,0.37,0.96,0.36,0.4,0.03,0,3960,754
0,0,0,0.01,0,0,0,0.34,0,0,0,0,7380,755
0,0,0,0,0,0,0,0,0,0,0.2,0.11,5390,756
0,0,0,0,0,0,0,0,0,0,0,0,2890,757
0.54,0,0,0.07,0,0,0,0,0,0,0,0,2930,758
0,0,0,0.85,0,0,0.01,0,0,0,0.28,1,4800,759
0,0,0.98,0,0,0,0,0,0.01,0,0.03,1,3480,760
0,0,0,0.82,0,0,0,0,0,0,0,0.99,2280,761
0,0,0,0.97,0,0,0,0,0,0,0,0.99,3520,762
0,0,0.22,0.3,0,0.23,0.31,0.03,0.23,0.03,0.75,1,3210,763
0,0,0.99,0.91,0.03,0.01,0,0,0.05,0.05,0.15,0.08,3430,764
0,0,0,0.29,0,0.01,0,0,0.01,0,0,0,3475,765
0,0,0,0,0,0,0,0,0,0,0,1,4180,766
0,0,0,0.81,0,0,0,0,0,0,0.58,0.99,5160,767
0,0,1,0.42,0,0,0,0,0,0,1,0.37,4450,768
0,0,0,0.13,0,0,0,0,0,0.01,0,0,1920,769
0,0,0,0,0,0,0,0,0,0,0,0.98,3885,770
0,0,0,0,0,0,0,0,0,0,0,0.98,3025,771
0,0,0,0,0,0,0.01,0,0,0,0.11,0,6200,772
0,0,0,0.93,0,0,0,0,0,0,0,0.97,4100,773
0,0,0,0.15,0,0,0,0,0,0,0.03,0,2680,774
0,0,0,0.02,0,0,0,0,0,0,0,0,2580,775
0,0,0,0,0,0,0,0,0,0,0,0,3010,776
0,0,0,0,0,0,0,0,0,0,0,0.99,6440,777
0,0,0,0.57,0,0,0,0,0,0,0,0.99,5710,778
0,0,0,0,0,0,0,0,0,0,0,0,3460,779
0,0,0,0,0,0,0,0,0,0,0.65,0.98,6400,780
0,0,0,0,0,0,0,0,0,0,0.2,0.59,3630,781
0.48,0,0,0.65,0,0,0,0,0,0,0,0,10805,782
0,0,0,0.04,0,0,0,0,0,0,0,0.98,3810,783
0,0,0,0.62,0,0,0,0,0,0,0,0,3810,784
0,0,0,0.01,0,0,0,0,0,0,0,0,6310,785
0,0,0,0.67,0,0,0,0,0,0,0,0.98,4090,786
0,0,0,0.03,0,0,0,0,0,0,0,0.99,2760,787
0,0,0,0.01,0.01,0.01,0,0,0.01,0,0,1,3225,788
0,0,0,0.92,0,0,0,0,0,0,0,0,3080,789
0,0,0,0.1,0,0,0,0,0,0,0.41,0,5150,790
0,0,0,0.01,0,0,0,0,0,0,0,0,2530,791
0,0,0,0,0,0,0,0,0,0,0,0.99,2900,792
0,0,0,0,0,0,0,0,0,0,0,0,4270,793
0,0,0.26,0.83,0.27,0.05,0.02,0.02,0.29,0.27,0.03,0,4430,794
0,0.01,0,0.1,0,0.19,0.01,0,0,0.6,0.63,0,6980,795
0,0,0.22,0.25,0.29,0.24,0,0,0.3,0.28,0,0.98,6910,796
0,0,0,0.14,0,0,0.01,0,0,0,0.01,0.83,10670,797
0,0,0,0.11,0,0,0,0,0,0,0,1,2260,798
0,0,0,0.02,0,0,0,0,0,0,0,0,4270,799
0,0,0.98,0.08,0.04,0.02,0.02,0,0.04,0,0.02,0.99,20210,800
